Butterfly species name,Host family,Host genus
Urbanus proteus,Malpighiaceae,Stigmaphyllon emarginatum
Urbanus proteus,Fabaceae,Vicia faba
Urbanus proteus,Fabaceae,Vigna radiata
Urbanus proteus,Fabaceae,Vigna unguiculata
Urbanus proteus,Fabaceae,Wisteria
Urbanus proteus,Fabaceae,Wisteria
Urbanus proteus,Fabaceae,Wisteria frutescens
Urbanus proteus,Fabaceae,Wisteria sinensis
Urbanus proteus,Fabaceae,Desmodium tortuosum
Urbanus proteus,Fabaceae,Vigna unguiculata
Urbanus proteus,Fabaceae,Bauhinia forficata
Urbanus proteus,Fabaceae,Centrosema arenicola
Urbanus proteus,Fabaceae,Desmodium incanum
Urbanus proteus,Fabaceae,Desmodium tortuosum
Urbanus proteus,Fabaceae,Vigna luteola
Palaeagapetus nearcticus,0,0
Lactura subfervens,Sapotaceae,Sideroxylon lanuginosum
Dendrolimus pini,Pinaceae,Abies
Dendrolimus pini,Pinaceae,Abies
Dendrolimus pini,Cupressaceae,Juniperus communis
Dendrolimus pini,Pinaceae,Larix sibirica
Dendrolimus pini,Pinaceae,Picea abies
Dendrolimus pini,Pinaceae,Pinus
Dendrolimus pini,Pinaceae,Pinus cembra
Dendrolimus pini,Pinaceae,Pinus sylvestris
Dendrolimus pini,Pinaceae,Pinus sylvestris
Dendrolimus pini,Pinaceae,Pseudotsuga
Dendrolimus pini,Pinaceae,Abies alba
Dendrolimus pini,Pinaceae,Picea sitchensis
Dendrolimus pini,Pinaceae,Pinus
Dendrolimus pini,Pinaceae,Pseudotsuga menziesii
Demonarosa rufotessellata,0,0
Calycopis cecrops,Euphorbiaceae,Croton
Calycopis cecrops,Malvaceae,Gossypium
Calycopis cecrops,Malvaceae,Gossypium herbaceum
Calycopis cecrops,Malvaceae,Gossypium herbaceum
Calycopis cecrops,Anacardiaceae,Mangifera indica
Calycopis cecrops,Fagaceae,Quercus chapmanii
Calycopis cecrops,Fagaceae,Quercus hemisphaerica
Calycopis cecrops,Fagaceae,Quercus myrtifolia
Calycopis cecrops,Anacardiaceae,Rhus
Calycopis cecrops,Anacardiaceae,Schinus
Calycopis cecrops,Detritophagous,
Calycopis cecrops,Euphorbiaceae,Croton linearis
Calycopis cecrops,Myricaceae,Myrica cerifera
Calycopis cecrops,Anacardiaceae,Rhus aromatica
Calycopis cecrops,Anacardiaceae,Rhus copallinum
Calycopis cecrops,Anacardiaceae,Rhus typhina
Hemiargus ceraunus,Fabaceae,Abrus
Hemiargus ceraunus,Fabaceae,Cassia
Hemiargus ceraunus,Fabaceae,Crotalaria
Hemiargus ceraunus,Fabaceae,Medicago sativa
Hemiargus ceraunus,Fabaceae,Phaseolus
Hemiargus ceraunus,Fabaceae,Prosopis glandulosa
Hemiargus ceraunus,Fabaceae,Prosopis pubescens
Hemiargus ceraunus,Fabaceae,Abrus precatorius
Hemiargus ceraunus,Fabaceae,Acacia angustissima
Hemiargus ceraunus,Fabaceae,Astragalus crotalariae
Hemiargus ceraunus,Fabaceae,Chamaecrista fasciculata
Hemiargus ceraunus,Fabaceae,Chamaecrista nictitans
Hemiargus ceraunus,Fabaceae,Crotalaria verrucosa
Hemiargus ceraunus,Fabaceae,Macroptilium lathyroides
Hemiargus ceraunus,Fabaceae,Medicago sativa
Hemiargus ceraunus,Fabaceae,Mimosa pudica
Hemiargus ceraunus,Fabaceae,Phaseolus
Hemiargus ceraunus,Fabaceae,Prosopis glandulosa
Hemiargus ceraunus,Fabaceae,Prosopis pubescens
Hemiargus ceraunus,Fabaceae,Psorothamnus fremontii
Hemiargus ceraunus,Fabaceae,Rhynchosia minima
Hemiargus ceraunus,Fabaceae,Chapmannia floridana
Hemiargus ceraunus,Fabaceae,Indigofera caroliniana
Hemiargus ceraunus,Fabaceae,Medicago
Hemiargus ceraunus,Fabaceae,Medicago sativa
Hemiargus ceraunus,Fabaceae,Prosopis
Hemiargus ceraunus,Fabaceae,Prosopis
Hemiargus ceraunus,Leguminosae,
Polyommatus icarus,Geraniaceae,
Polyommatus icarus,Leguminosae,
Polyommatus icarus,Leguminosae,
Polyommatus icarus,Leguminosae,
Polyommatus icarus,Fabaceae,Lathyrus
Polyommatus icarus,Fabaceae,Lotus corniculatus
Polyommatus icarus,Fabaceae,Lotus corniculatus
Polyommatus icarus,Fabaceae,Medicago lupulina
Polyommatus icarus,Fabaceae,Medicago sativa
Polyommatus icarus,Fabaceae,Oxytropis campestris
Polyommatus icarus,Fabaceae,Trifolium pratense
Polyommatus icarus,Fabaceae,Vicia
Polyommatus icarus,Fabaceae,Vicia cracca
Polyommatus icarus,Fabaceae,Lotus
Polyommatus icarus,Fabaceae,Medicago lupulina
Polyommatus icarus,Fabaceae,Ononis
Polyommatus icarus,Fabaceae,Trifolium
Leucoptera coffeella,Rubiaceae,Coffea arabica
Megalopyge crispata,Polyphagous,
Megalopyge crispata,Aceraceae,Acer rubrum
Megalopyge crispata,Rosaceae,Amelanchier canadensis
Megalopyge crispata,Rosaceae,Cydonia oblonga
Megalopyge crispata,Ericaceae,Gaylussacia
Megalopyge crispata,Rosaceae,Malus pumila
Megalopyge crispata,Myricaceae,Myrica
Megalopyge crispata,Myricaceae,Myrica californica
Megalopyge crispata,Salicaceae,Populus tremuloides
Megalopyge crispata,Rosaceae,Prunus
Megalopyge crispata,Rosaceae,Pyrus
Megalopyge crispata,Fagaceae,Quercus
Megalopyge crispata,Fagaceae,Quercus
Megalopyge crispata,Salicaceae,Salix
Megalopyge crispata,Lauraceae,Sassafras albidum
Megalopyge crispata,Ulmaceae,Ulmus
Megalopyge crispata,Ericaceae,Vaccinium
Megalopyge crispata,Ericaceae,Vaccinium macrocarpon
Megalopyge crispata,Polyphagous,
Megalopyge crispata,Polyphagous,
Micropterix calthella,0,0
Lacosoma chiridota,Fagaceae,Quercus
Lacosoma chiridota,Fagaceae,Quercus
Lacosoma chiridota,Fagaceae,Quercus alba
Lacosoma chiridota,Fagaceae,Quercus alba
Lacosoma chiridota,Fagaceae,Quercus alba?
Lacosoma chiridota,Fagaceae,Quercus coccinea
Lacosoma chiridota,Fagaceae,Quercus coccinea
Lacosoma chiridota,Fagaceae,Quercus ilicifolia
Lacosoma chiridota,Fagaceae,Quercus nigra
Lacosoma chiridota,Fagaceae,Quercus palustris
Lacosoma chiridota,Fagaceae,Quercus stellata
Lacosoma chiridota,Fagaceae,Quercus velutina
Lacosoma chiridota,Fagaceae,Quercus velutina
Enteucha acetosae,Polygonaceae,Rumex
Enteucha acetosae,Polygonaceae,Rumex acetosa
Enteucha acetosae,Polygonaceae,Rumex acetosella
Enteucha acetosae,Polygonaceae,Rumex alpestris
Enteucha acetosae,Polygonaceae,Rumex acetosa
Enteucha acetosae,Polygonaceae,Rumex acetosa
Enteucha acetosae,Polygonaceae,Rumex acetosella
Stigmella atricapitella,Fagaceae,Quercus
Stigmella atricapitella,Fagaceae,Quercus petraea
Stigmella atricapitella,Fagaceae,Quercus robur
Stigmella atricapitella,Fagaceae,Quercus robur
Stigmella atricapitella,Fagaceae,Quercus
Stigmella atricapitella,Fagaceae,Quercus robur
Stigmella atricapitella,Fagaceae,Quercus petraea
Stigmella atricapitella,Fagaceae,Quercus robur
Agrotis infusa,Chenopodiaceae,Beta
Agrotis infusa,Brassicaceae,Brassica
Agrotis infusa,Brassicaceae,Brassica oleracea
Agrotis infusa,Poaceae,Hordeum
Agrotis infusa,Linaceae,Linum
Agrotis infusa,Fabaceae,Medicago
Agrotis infusa,Fabaceae,Pisum
Agrotis infusa,Solanaceae,Solanum
Agrotis infusa,Poaceae,Triticum
Agrotis infusa,Poaceae,Triticum
Agrotis infusa,Polyphagous,
Agrotis infusa,Brassicaceae,Brassica
Agrotis infusa,Polyphagous,
Agrotis infusa,Pinaceae,Pinus radiata
Amphipyra pyramidea,Caprifoliaceae,Lonicera periclymenum
Amphipyra pyramidea,Rosaceae,Malus pumila
Amphipyra pyramidea,Rosaceae,Malus sylvestris
Amphipyra pyramidea,Fagaceae,Quercus rubra
Amphipyra pyramidea,Ericaceae,Rhododendron
Amphipyra pyramidea,Rosaceae,Rosa
Amphipyra pyramidea,Rosaceae,Sorbus torminalis
Amphipyra pyramidea,Polyphagous,
Amphipyra pyramidea,Fagaceae,Quercus
Amphipyra pyramidea,Fagaceae,Quercus acutissima
Amphipyra pyramidea,Fagaceae,Quercus serrata
Amphipyra pyramidea,Fagaceae,Quercus variabilis
Amphipyra pyramidea,Polyphagous,
Amphipyra pyramidea,Caprifoliaceae,Lonicera
Amphipyra pyramidea,Fagaceae,Quercus
Amphipyra pyramidea,Oleaceae,Syringa
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abutilon
Helicoverpa zea,Asteraceae,Ageratum conyzoides
Helicoverpa zea,Alliaceae,Allium
Helicoverpa zea,Amaranthaceae,Amaranthus
Helicoverpa zea,Anacardiaceae,Anacardium occidentale
Helicoverpa zea,Scrophulariaceae,Antirrhinum
Helicoverpa zea,Umbelliferae,Apium graveolens
Helicoverpa zea,Fabaceae,Arachis hypogaea
Helicoverpa zea,Fabaceae,Arachis hypogaea
Helicoverpa zea,Fabaceae,Arachis hypogaea
Helicoverpa zea,Fabaceae,Arachis hypogaea
Helicoverpa zea,Asparagaceae,Asparagus officinalis
Helicoverpa zea,Solanaceae,Atropa bella-donna
Helicoverpa zea,Poaceae,Avena
Helicoverpa zea,Poaceae,Avena sativa
Helicoverpa zea,Chenopodiaceae,Beta vulgaris
Helicoverpa zea,Poaceae,Brachiaria fasciculata
Helicoverpa zea,Brassicaceae,Brassica oleracea
Helicoverpa zea,Brassicaceae,Brassica tournefortii
Helicoverpa zea,Fabaceae,Caesalpinia gilliesii
Helicoverpa zea,Fabaceae,Cajanus cajan
Helicoverpa zea,Fabaceae,Cajanus cajan
Helicoverpa zea,Fabaceae,Cajanus cajan
Helicoverpa zea,Fabaceae,Cajanus cajan
Helicoverpa zea,Lamiaceae,Calamintha
Helicoverpa zea,Cannaceae,Canna
Helicoverpa zea,Cannabaceae,Cannabis sativa
Helicoverpa zea,Solanaceae,Capsicum
Helicoverpa zea,Solanaceae,Capsicum annuum
Helicoverpa zea,Solanaceae,Capsicum annuum
Helicoverpa zea,Solanaceae,Capsicum frutescens
Helicoverpa zea,Asteraceae,Carduus
Helicoverpa zea,Caricaceae,Carica papaya
Helicoverpa zea,Asteraceae,Carthamus tinctorius
Helicoverpa zea,Chenopodiaceae,Chenopodium album
Helicoverpa zea,Asteraceae,Chrysanthemum
Helicoverpa zea,Asteraceae,Chrysothamnus
Helicoverpa zea,Fabaceae,Cicer
Helicoverpa zea,Fabaceae,Cicer arietinum
Helicoverpa zea,Fabaceae,Cicer arietinum
Helicoverpa zea,Cucurbitaceae,Citrullus lanatus
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Capparaceae,Cleome
Helicoverpa zea,Capparaceae,Cleome gynandra
Helicoverpa zea,Rubiaceae,Coffea arabica
Helicoverpa zea,Asteraceae,Croptilon divaricatum
Helicoverpa zea,Fabaceae,Crotalaria
Helicoverpa zea,Fabaceae,Crotalaria sagittalis
Helicoverpa zea,Cucurbitaceae,Cucumis melo
Helicoverpa zea,Cucurbitaceae,Cucumis sativus
Helicoverpa zea,Cucurbitaceae,Cucurbita
Helicoverpa zea,Cucurbitaceae,Cucurbita
Helicoverpa zea,Cucurbitaceae,Cucurbita maxima
Helicoverpa zea,Cucurbitaceae,Cucurbita pepo
Helicoverpa zea,Cucurbitaceae,Cucurbita pepo
Helicoverpa zea,Asteraceae,Dahlia pinnata
Helicoverpa zea,Solanaceae,Datura stramonium
Helicoverpa zea,Solanaceae,Datura stramonium
Helicoverpa zea,Fabaceae,Desmodium tortuosum
Helicoverpa zea,Fabaceae,Desmodium tortuosum
Helicoverpa zea,Fabaceae,Desmodium tortuosum
Helicoverpa zea,Caryophyllaceae,Dianthus
Helicoverpa zea,Caryophyllaceae,Dianthus
Helicoverpa zea,Caryophyllaceae,Dianthus caryophyllus
Helicoverpa zea,Caryophyllaceae,Dianthus caryophyllus
Helicoverpa zea,Poaceae,Digitaria ischaemum
Helicoverpa zea,Flacourtiaceae,Dovyalis hebecarpa
Helicoverpa zea,Poaceae,Eleusine coracana
Helicoverpa zea,Poaceae,Eleusine coracana
Helicoverpa zea,Geraniaceae,Erodium cicutarium
Helicoverpa zea,Myrtaceae,Eucalyptus torelliana
Helicoverpa zea,Rosaceae,Fragaria chiloensis
Helicoverpa zea,Asteraceae,Geraea canescens
Helicoverpa zea,Geraniaceae,Geranium
Helicoverpa zea,Geraniaceae,Geranium maculatum
Helicoverpa zea,Iridaceae,Gladiolus
Helicoverpa zea,Fabaceae,Glycine max
Helicoverpa zea,Fabaceae,Glycine max
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium herbaceum
Helicoverpa zea,Malvaceae,Gossypium hirsutum
Helicoverpa zea,Malvaceae,Gossypium thurberi
Helicoverpa zea,Malvaceae,Gossypium thurberi
Helicoverpa zea,Asteraceae,Helianthus annuus
Helicoverpa zea,Asteraceae,Helianthus annuus
Helicoverpa zea,Asteraceae,Helianthus annuus
Helicoverpa zea,Asteraceae,Helianthus annuus
Helicoverpa zea,Asteraceae,Helianthus decapetalus
Helicoverpa zea,Malvaceae,Hibiscus
Helicoverpa zea,Malvaceae,Hibiscus
Helicoverpa zea,Malvaceae,Hibiscus cannabinus
Helicoverpa zea,Malvaceae,Hibiscus laevis
Helicoverpa zea,Malvaceae,Hibiscus moscheutos
Helicoverpa zea,Malvaceae,Hibiscus sabdariffa
Helicoverpa zea,Malvaceae,Hibiscus trionum
Helicoverpa zea,Solanaceae,Hyoscyamus niger
Helicoverpa zea,Fabaceae,Indigofera
Helicoverpa zea,Convolvulaceae,Ipomoea batatas
Helicoverpa zea,Convolvulaceae,Ipomoea batatas
Helicoverpa zea,Convolvulaceae,Ipomoea purpurea
Helicoverpa zea,Acanthaceae,Justicia
Helicoverpa zea,Fabaceae,Lablab purpureus
Helicoverpa zea,Fabaceae,Lablab purpureus
Helicoverpa zea,Fabaceae,Lablab purpureus
Helicoverpa zea,Asteraceae,Lactuca sativa
Helicoverpa zea,Asteraceae,Lactuca sativa
Helicoverpa zea,Fabaceae,Lathyrus odoratus
Helicoverpa zea,Fabaceae,Lathyrus sativus
Helicoverpa zea,Fabaceae,Lespedeza cuneata
Helicoverpa zea,Proteaceae,Leucadendron
Helicoverpa zea,Linaceae,Linum sulcatum
Helicoverpa zea,Linaceae,Linum usitatissimum
Helicoverpa zea,Fabaceae,Lupinus arizonicus
Helicoverpa zea,Solanaceae,Lycopersicon
Helicoverpa zea,Solanaceae,Lycopersicon
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Malvaceae,Malachra capitata
Helicoverpa zea,Rosaceae,Malus pumila
Helicoverpa zea,Malvaceae,Malva rotundifolia
Helicoverpa zea,Fabaceae,Medicago sativa
Helicoverpa zea,Fabaceae,Medicago sativa
Helicoverpa zea,Fabaceae,Melilotus indica
Helicoverpa zea,Fabaceae,Melilotus officinalis
Helicoverpa zea,Fabaceae,Melilotus suaveolens
Helicoverpa zea,Lamiaceae,Mentha
Helicoverpa zea,Fabaceae,Mucuna pruriens
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Scrophulariaceae,Nuttallanthus canadensis
Helicoverpa zea,Poaceae,Oryza sativa
Helicoverpa zea,Poaceae,Panicum oligosanthes
Helicoverpa zea,Papaveraceae,Papaver
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Poaceae,Pennisetum
Helicoverpa zea,Asteraceae,Pentzia
Helicoverpa zea,Lauraceae,Persea americana
Helicoverpa zea,Fabaceae,Phaseolus
Helicoverpa zea,Fabaceae,Phaseolus lunatus
Helicoverpa zea,Fabaceae,Phaseolus lunatus
Helicoverpa zea,Fabaceae,Phaseolus vulgaris
Helicoverpa zea,Fabaceae,Phaseolus vulgaris
Helicoverpa zea,Fabaceae,Phaseolus vulgaris
Helicoverpa zea,Polemoniaceae,Phlox
Helicoverpa zea,Solanaceae,Physalis
Helicoverpa zea,Solanaceae,Physalis peruviana
Helicoverpa zea,Solanaceae,Physalis pubescens
Helicoverpa zea,Solanaceae,Physalis viscosa
Helicoverpa zea,Fabaceae,Pisum sativum
Helicoverpa zea,Fabaceae,Pisum sativum
Helicoverpa zea,Fabaceae,Pisum sativum
Helicoverpa zea,Fabaceae,Pisum sativum
Helicoverpa zea,Fabaceae,Pisum sativum
Helicoverpa zea,Polygonaceae,Polygonum pensylvanicum
Helicoverpa zea,Rosaceae,Prunus persica
Helicoverpa zea,Rosaceae,Pyrus communis
Helicoverpa zea,Resedaceae,Reseda
Helicoverpa zea,Resedaceae,Reseda
Helicoverpa zea,Resedaceae,Reseda odorata
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Brassicaceae,Rorippa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Poaceae,Saccharum officinarum
Helicoverpa zea,Poaceae,Saccharum officinarum
Helicoverpa zea,Lauraceae,Sassafras albidum
Helicoverpa zea,Poaceae,Secale cereale
Helicoverpa zea,Poaceae,Setaria italica
Helicoverpa zea,Malvaceae,Sida rhombifolia
Helicoverpa zea,Malvaceae,Sida spinosa
Helicoverpa zea,Solanaceae,Solanum melongena
Helicoverpa zea,Solanaceae,Solanum melongena
Helicoverpa zea,Solanaceae,Solanum tuberosum
Helicoverpa zea,Asteraceae,Solidago leavenworthii
Helicoverpa zea,Poaceae,Sorghum
Helicoverpa zea,Poaceae,Sorghum
Helicoverpa zea,Poaceae,Sorghum
Helicoverpa zea,Poaceae,Sorghum bicolor
Helicoverpa zea,Chenopodiaceae,Spinacia oleracea
Helicoverpa zea,Lamiaceae,Stachys floridana
Helicoverpa zea,Fabaceae,Trifolium pratense
Helicoverpa zea,Poaceae,Triticum
Helicoverpa zea,Poaceae,Triticum aestivum
Helicoverpa zea,Fabaceae,Vicia sativa
Helicoverpa zea,Fabaceae,Vicia villosa
Helicoverpa zea,Fabaceae,Vigna mungo
Helicoverpa zea,Fabaceae,Vigna unguiculata
Helicoverpa zea,Fabaceae,Vigna unguiculata
Helicoverpa zea,Fabaceae,Vigna unguiculata
Helicoverpa zea,Vitaceae,Vitis
Helicoverpa zea,Solanaceae,Withania somnifera
Helicoverpa zea,Asteraceae,Xanthium
Helicoverpa zea,Asteraceae,Xanthium strumarium
Helicoverpa zea,Poaceae,Zea
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Rutaceae,Citrus aurantium
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Poaceae,Pennisetum americanum
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Fabaceae,Cajanus cajan
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Asteraceae,Carthamus tinctorius
Helicoverpa zea,Linaceae,Linum usitatissimum
Helicoverpa zea,Cannabaceae,Cannabis sativa
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Poaceae,Zea mays
Helicoverpa zea,Poaceae,Pennisetum americanum
Helicoverpa zea,Poaceae,Triticum
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Alliaceae,Allium
Helicoverpa zea,Chenopodiaceae,Beta vulgaris
Helicoverpa zea,Asteraceae,Parthenium hysterophorus
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Asteraceae,Helianthus annuus
Helicoverpa zea,Papaveraceae,Papaver
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Cannaceae,Canna
Helicoverpa zea,Fabaceae,Cicer arietinum
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Fabaceae,Cicer arietinum
Helicoverpa zea,Fabaceae,Lablab purpureus
Helicoverpa zea,Poaceae,Pennisetum americanum
Helicoverpa zea,Fabaceae,Pisum sativum
Helicoverpa zea,Fabaceae,Crotalaria juncea
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Iridaceae,Gladiolus
Helicoverpa zea,Fabaceae,Glycine max
Helicoverpa zea,Malvaceae,Gossypium hirsutum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Poaceae,Sorghum bicolor
Helicoverpa zea,Poaceae,Zea mays
Heliothis virescens,Polyphagous,
Heliothis virescens,Polyphagous,
Heliothis virescens,Solanaceae,
Heliothis virescens,Malvaceae,Abelmoschus esculentus
Heliothis virescens,Malvaceae,Abelmoschus esculentus
Heliothis virescens,Malvaceae,Abutilon hirtum
Heliothis virescens,Malvaceae,Abutilon theophrasti
Heliothis virescens,Asteraceae,Ageratum conyzoides
Heliothis virescens,Malvaceae,Allowissadula holosericea
Heliothis virescens,Ranunculaceae,Aquilegia canadensis
Heliothis virescens,Fabaceae,Astragalus crotalariae
Heliothis virescens,Malvaceae,Bastardia viscosa
Heliothis virescens,Brassicaceae,Brassica rapa
Heliothis virescens,Brassicaceae,Brassica tournefortii
Heliothis virescens,Fabaceae,Caesalpinia gilliesii
Heliothis virescens,Fabaceae,Cajanus
Heliothis virescens,Fabaceae,Cajanus cajan
Heliothis virescens,Fabaceae,Cajanus cajan
Heliothis virescens,Fabaceae,Cajanus cajan
Heliothis virescens,Fabaceae,Cajanus cajan
Heliothis virescens,Fabaceae,Cajanus cajan
Heliothis virescens,Fabaceae,Cajanus cajan
Heliothis virescens,Juglandaceae,Carya illinoinensis
Heliothis virescens,Asteraceae,Chrysothamnus
Heliothis virescens,Fabaceae,Cicer
Heliothis virescens,Fabaceae,Cicer arietinum
Heliothis virescens,Fabaceae,Cicer arietinum
Heliothis virescens,Asteraceae,Croptilon divaricatum
Heliothis virescens,Poaceae,Cynodon dactylon
Heliothis virescens,Fabaceae,Desmodium
Heliothis virescens,Fabaceae,Desmodium canescens
Heliothis virescens,Fabaceae,Desmodium strictum
Heliothis virescens,Fabaceae,Desmodium tortuosum
Heliothis virescens,Fabaceae,Desmodium tortuosum
Heliothis virescens,Geraniaceae,Erodium cicutarium
Heliothis virescens,Myrtaceae,Eucalyptus
Heliothis virescens,Asteraceae,Geraea canescens
Heliothis virescens,Geraniaceae,Geranium
Heliothis virescens,Geraniaceae,Geranium
Heliothis virescens,Geraniaceae,Geranium dissectum
Heliothis virescens,Geraniaceae,Geranium maculatum
Heliothis virescens,Fabaceae,Glycine max
Heliothis virescens,Malvaceae,Gossypium
Heliothis virescens,Malvaceae,Gossypium barbadense
Heliothis virescens,Malvaceae,Gossypium herbaceum
Heliothis virescens,Malvaceae,Gossypium hirsutum
Heliothis virescens,Asteraceae,Helianthus annuus
Heliothis virescens,Asteraceae,Helianthus annuus
Heliothis virescens,Asteraceae,Helianthus annuus
Heliothis virescens,Asteraceae,Heterotheca subaxillaris
Heliothis virescens,Convolvulaceae,Ipomoea
Heliothis virescens,Asteraceae,Lactuca sativa
Heliothis virescens,Fabaceae,Lathyrus odoratus
Heliothis virescens,Scrophulariaceae,Linaria
Heliothis virescens,Linaceae,Linum sulcatum
Heliothis virescens,Fabaceae,Lupinus arizonicus
Heliothis virescens,Fabaceae,Lupinus texensis
Heliothis virescens,Solanaceae,Lycopersicon
Heliothis virescens,Solanaceae,Lycopersicon esculentum
Heliothis virescens,Solanaceae,Lycopersicon hirsutum
Heliothis virescens,Pedaliaceae,Martynia annua
Heliothis virescens,Fabaceae,Medicago sativa
Heliothis virescens,Fabaceae,Medicago sativa
Heliothis virescens,Fabaceae,Melilotus indica
Heliothis virescens,Solanaceae,Nicotiana
Heliothis virescens,Solanaceae,Nicotiana
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Scrophulariaceae,Nuttallanthus canadensis
Heliothis virescens,Geraniaceae,Pelargonium
Heliothis virescens,Geraniaceae,Pelargonium graveolens
Heliothis virescens,Solanaceae,Petunia
Heliothis virescens,Solanaceae,Physalis
Heliothis virescens,Solanaceae,Physalis
Heliothis virescens,Solanaceae,Physalis angulata
Heliothis virescens,Solanaceae,Physalis angulata
Heliothis virescens,Solanaceae,Physalis angulata
Heliothis virescens,Solanaceae,Physalis turbinata
Heliothis virescens,Solanaceae,Physalis viscosa
Heliothis virescens,Lamiaceae,Pycnanthemum virginianum
Heliothis virescens,Melastomataceae,Rhexia
Heliothis virescens,Melastomataceae,Rhexia
Heliothis virescens,Melastomataceae,Rhexia alifanus
Heliothis virescens,Melastomataceae,Rhexia virginica
Heliothis virescens,Grossulariaceae,Ribes malvaceum
Heliothis virescens,Rosaceae,Rosa
Heliothis virescens,Rosaceae,Rosa
Heliothis virescens,Polygonaceae,Rumex crispus
Heliothis virescens,Pedaliaceae,Sesamum
Heliothis virescens,Pedaliaceae,Sesamum indicum
Heliothis virescens,Pedaliaceae,Sesamum indicum
Heliothis virescens,Solanaceae,Solanum
Heliothis virescens,Solanaceae,Solanum nigrum
Heliothis virescens,Solanaceae,Solanum sisymbriifolium
Heliothis virescens,Solanaceae,Solanum tuberosum
Heliothis virescens,Poaceae,Sorghum
Heliothis virescens,Fabaceae,Vigna unguiculata
Heliothis virescens,Fabaceae,Vigna unguiculata
Heliothis virescens,Solanaceae,Datura
Heliothis virescens,Malvaceae,Hibiscus rosa-sinensis
Heliothis virescens,Pedaliaceae,Sesamum indicum
Mythimna separata,0,0
Sesamia inferens,Poaceae,
Sesamia inferens,Poaceae,
Sesamia inferens,Poaceae,Andropogon
Sesamia inferens,Poaceae,Andropogon sorghum
Sesamia inferens,Poaceae,Avena
Sesamia inferens,Cyperaceae,Bolboschoenus maritimus
Sesamia inferens,Poaceae,Coix
Sesamia inferens,Cyperaceae,Cyperus digitatus
Sesamia inferens,Ebenaceae,Diospyros
Sesamia inferens,Poaceae,Echinochloa
Sesamia inferens,Poaceae,Echinochloa frumentacea
Sesamia inferens,Poaceae,Eleusine
